,Geohash,GeohashBounds,Latitude_SW,Longitude_SW,Latitude_NE,Longitude_NE,Location,Latitude,Longitude,City,County,State,Country,ISO_3166_2,SeverityScore,IncidentsTotal,UpdateDate,Version,LATITUDE,LONGITUDE,COUNT
457,dpz8erw,"POLYGON((-79.3020629882812 43.7228393554688, -79.3006896972656 43.7228393554688, -79.3006896972656 43.7242126464844, -79.3020629882812 43.7242126464844, -79.3020629882812 43.7228393554688))",43.723,-79.302,43.724,-79.301,POINT(-79.30191 43.72336),43.723,-79.302,Toronto,,Ontario,Canada,CA-ON,0.063,10,2022-02-02,5.1,43.723,-79.302,2
458,dpz8ert,"POLYGON((-79.3034362792969 43.7228393554688, -79.3020629882812 43.7228393554688, -79.3020629882812 43.7242126464844, -79.3034362792969 43.7242126464844, -79.3034362792969 43.7228393554688))",43.723,-79.303,43.724,-79.302,POINT(-79.3025 43.72349),43.723,-79.302,Toronto,,Ontario,Canada,CA-ON,0.032,29,2022-02-02,5.1,43.723,-79.302,2
459,dpz839x,"POLYGON((-79.3775939941406 43.6459350585938, -79.376220703125 43.6459350585938, -79.376220703125 43.6473083496094, -79.3775939941406 43.6473083496094, -79.3775939941406 43.6459350585938))",43.646,-79.378,43.647,-79.376,POINT(-79.37706 43.64679),43.647,-79.377,Toronto,,Ontario,Canada,CA-ON,0.019,21,2022-02-02,5.1,43.647,-79.377,6
460,dpz2q9t,"POLYGON((-79.5121765136719 43.6459350585938, -79.5108032226562 43.6459350585938, -79.5108032226562 43.6473083496094, -79.5121765136719 43.6473083496094, -79.5121765136719 43.6459350585938))",43.646,-79.512,43.647,-79.511,POINT(-79.51107 43.6468),43.647,-79.511,Toronto,,Ontario,Canada,CA-ON,0.006,3,2022-02-02,5.1,43.647,-79.511,3
461,dpz2q3s,"POLYGON((-79.5245361328125 43.6459350585938, -79.5231628417969 43.6459350585938, -79.5231628417969 43.6473083496094, -79.5245361328125 43.6473083496094, -79.5245361328125 43.6459350585938))",43.646,-79.525,43.647,-79.523,POINT(-79.52397 43.64669),43.647,-79.524,Toronto,,Ontario,Canada,CA-ON,0.004,3,2022-02-02,5.1,43.647,-79.524,1
462,dpz83cw,"POLYGON((-79.3679809570312 43.6459350585938, -79.3666076660156 43.6459350585938, -79.3666076660156 43.6473083496094, -79.3679809570312 43.6473083496094, -79.3679809570312 43.6459350585938))",43.646,-79.368,43.647,-79.367,POINT(-79.36726 43.6464),43.646,-79.367,Toronto,,Ontario,Canada,CA-ON,0.031,115,2022-02-02,5.1,43.646,-79.367,1
463,dpz839d,"POLYGON((-79.3844604492188 43.6459350585938, -79.3830871582031 43.6459350585938, -79.3830871582031 43.6473083496094, -79.3844604492188 43.6473083496094, -79.3844604492188 43.6459350585938))",43.646,-79.384,43.647,-79.383,POINT(-79.38367 43.64655),43.647,-79.384,Toronto,,Ontario,Canada,CA-ON,0.023,24,2022-02-02,5.1,43.647,-79.384,4
464,dpz831e,"POLYGON((-79.4050598144531 43.6459350585938, -79.4036865234375 43.6459350585938, -79.4036865234375 43.6473083496094, -79.4050598144531 43.6473083496094, -79.4050598144531 43.6459350585938))",43.646,-79.405,43.647,-79.404,POINT(-79.40392 43.64705),43.647,-79.404,Toronto,,Ontario,Canada,CA-ON,0.012,8,2022-02-02,5.1,43.647,-79.404,1
465,dpz833d,"POLYGON((-79.3954467773438 43.6459350585938, -79.3940734863281 43.6459350585938, -79.3940734863281 43.6473083496094, -79.3954467773438 43.6473083496094, -79.3954467773438 43.6459350585938))",43.646,-79.395,43.647,-79.394,POINT(-79.39498 43.64663),43.647,-79.395,Toronto,,Ontario,Canada,CA-ON,0.007,10,2022-02-02,5.1,43.647,-79.395,2
466,dpz8298,"POLYGON((-79.43115234375 43.6459350585938, -79.4297790527344 43.6459350585938, -79.4297790527344 43.6473083496094, -79.43115234375 43.6473083496094, -79.43115234375 43.6459350585938))",43.646,-79.431,43.647,-79.43,POINT(-79.43021 43.64644),43.646,-79.43,Toronto,,Ontario,Canada,CA-ON,0.004,3,2022-02-02,5.1,43.646,-79.43,1
467,dpz833s,"POLYGON((-79.3927001953125 43.6459350585938, -79.3913269042969 43.6459350585938, -79.3913269042969 43.6473083496094, -79.3927001953125 43.6473083496094, -79.3927001953125 43.6459350585938))",43.646,-79.393,43.647,-79.391,POINT(-79.39204 43.64626),43.646,-79.392,Toronto,,Ontario,Canada,CA-ON,0.007,6,2022-02-02,5.1,43.646,-79.392,1
468,dpz8gwy,"POLYGON((-79.2910766601563 43.7626647949219, -79.2897033691406 43.7626647949219, -79.2897033691406 43.7640380859375, -79.2910766601563 43.7640380859375, -79.2910766601563 43.7626647949219))",43.763,-79.291,43.764,-79.29,POINT(-79.29069 43.76349),43.763,-79.291,Toronto,,Ontario,Canada,CA-ON,0.004,4,2022-02-02,5.1,43.763,-79.291,3
469,dpz2znu,"POLYGON((-79.4915771484375 43.7626647949219, -79.4902038574219 43.7626647949219, -79.4902038574219 43.7640380859375, -79.4915771484375 43.7640380859375, -79.4915771484375 43.7626647949219))",43.763,-79.492,43.764,-79.49,POINT(-79.49093 43.76341),43.763,-79.491,Toronto,,Ontario,Canada,CA-ON,0.026,41,2022-02-02,5.1,43.763,-79.491,1
470,dpz8gyy,"POLYGON((-79.2800903320312 43.7626647949219, -79.2787170410156 43.7626647949219, -79.2787170410156 43.7640380859375, -79.2800903320312 43.7640380859375, -79.2800903320312 43.7626647949219))",43.763,-79.28,43.764,-79.279,POINT(-79.27967 43.76353),43.764,-79.28,Toronto,,Ontario,Canada,CA-ON,0.005,4,2022-02-02,5.1,43.764,-79.28,1
471,dpz8cwb,"POLYGON((-79.38720703125 43.7626647949219, -79.3858337402344 43.7626647949219, -79.3858337402344 43.7640380859375, -79.38720703125 43.7640380859375, -79.38720703125 43.7626647949219))",43.763,-79.387,43.764,-79.386,POINT(-79.38686 43.76336),43.763,-79.387,Toronto,,Ontario,Canada,CA-ON,0.025,496,2022-02-02,5.1,43.763,-79.387,1
472,dpz8byy,"POLYGON((-79.4119262695312 43.7626647949219, -79.4105529785156 43.7626647949219, -79.4105529785156 43.7640380859375, -79.4119262695312 43.7640380859375, -79.4119262695312 43.7626647949219))",43.763,-79.412,43.764,-79.411,POINT(-79.41133 43.7634),43.763,-79.411,Toronto,,Ontario,Canada,CA-ON,0.014,10,2022-02-02,5.1,43.763,-79.411,1
473,dpz2vyv,"POLYGON((-79.5451354980469 43.7626647949219, -79.5437622070312 43.7626647949219, -79.5437622070312 43.7640380859375, -79.5451354980469 43.7640380859375, -79.5451354980469 43.7626647949219))",43.763,-79.545,43.764,-79.544,POINT(-79.54512 43.76381),43.764,-79.545,Toronto,,Ontario,Canada,CA-ON,0.006,3,2022-02-02,5.1,43.764,-79.545,1
474,dpz89pv,"POLYGON((-79.4023132324219 43.7242126464844, -79.4009399414062 43.7242126464844, -79.4009399414062 43.7255859375, -79.4023132324219 43.7255859375, -79.4023132324219 43.7242126464844))",43.724,-79.402,43.726,-79.401,POINT(-79.40208 43.72523),43.725,-79.402,Toronto,,Ontario,Canada,CA-ON,0.005,7,2022-02-02,5.1,43.725,-79.402,3
475,dpz2txf,"POLYGON((-79.5602416992188 43.7242126464844, -79.5588684082031 43.7242126464844, -79.5588684082031 43.7255859375, -79.5602416992188 43.7255859375, -79.5602416992188 43.7242126464844))",43.724,-79.56,43.726,-79.559,POINT(-79.55966 43.7247),43.725,-79.56,Toronto,,Ontario,Canada,CA-ON,0.006,3,2022-02-02,5.1,43.725,-79.56,1
476,dpz8erv,"POLYGON((-79.3034362792969 43.7242126464844, -79.3020629882812 43.7242126464844, -79.3020629882812 43.7255859375, -79.3034362792969 43.7255859375, -79.3034362792969 43.7242126464844))",43.724,-79.303,43.726,-79.302,POINT(-79.30274 43.72475),43.725,-79.303,Toronto,,Ontario,Canada,CA-ON,0.068,99,2022-02-02,5.1,43.725,-79.303,1
477,dpz2tzc,"POLYGON((-79.5506286621094 43.7242126464844, -79.5492553710938 43.7242126464844, -79.5492553710938 43.7255859375, -79.5506286621094 43.7255859375, -79.5506286621094 43.7242126464844))",43.724,-79.551,43.726,-79.549,POINT(-79.55016 43.7248),43.725,-79.55,Toronto,,Ontario,Canada,CA-ON,0.026,11,2022-02-02,5.1,43.725,-79.55,1
478,dpz8dzc,"POLYGON((-79.3309020996094 43.7242126464844, -79.3295288085938 43.7242126464844, -79.3295288085938 43.7255859375, -79.3309020996094 43.7255859375, -79.3309020996094 43.7242126464844))",43.724,-79.331,43.726,-79.33,POINT(-79.33026 43.725),43.725,-79.33,Toronto,,Ontario,Canada,CA-ON,0.005,10,2022-02-02,5.1,43.725,-79.33,1
479,dpz88xb,"POLYGON((-79.43115234375 43.7242126464844, -79.4297790527344 43.7242126464844, -79.4297790527344 43.7255859375, -79.43115234375 43.7255859375, -79.43115234375 43.7242126464844))",43.724,-79.431,43.726,-79.43,POINT(-79.43086 43.72469),43.725,-79.431,Toronto,,Ontario,Canada,CA-ON,0.023,10,2022-02-02,5.1,43.725,-79.431,2
480,dpz890v,"POLYGON((-79.4023132324219 43.6857604980469, -79.4009399414062 43.6857604980469, -79.4009399414062 43.6871337890625, -79.4023132324219 43.6871337890625, -79.4023132324219 43.6857604980469))",43.686,-79.402,43.687,-79.401,POINT(-79.40146 43.68647),43.686,-79.401,Toronto,,Ontario,Canada,CA-ON,0.017,23,2022-02-02,5.1,43.686,-79.401,2
481,dpz2x0g,"POLYGON((-79.4929504394531 43.6857604980469, -79.4915771484375 43.6857604980469, -79.4915771484375 43.6871337890625, -79.4929504394531 43.6871337890625, -79.4929504394531 43.6857604980469))",43.686,-79.493,43.687,-79.492,POINT(-79.49192 43.68622),43.686,-79.492,Toronto,,Ontario,Canada,CA-ON,0.02,3,2022-02-02,5.1,43.686,-79.492,1
482,dpz8ebc,"POLYGON((-79.2869567871094 43.6857604980469, -79.2855834960938 43.6857604980469, -79.2855834960938 43.6871337890625, -79.2869567871094 43.6871337890625, -79.2869567871094 43.6857604980469))",43.686,-79.287,43.687,-79.286,POINT(-79.28646 43.6869),43.687,-79.286,Toronto,,Ontario,Canada,CA-ON,0.006,3,2022-02-02,5.1,43.687,-79.286,2
483,dpz8e0y,"POLYGON((-79.3130493164062 43.6857604980469, -79.3116760253906 43.6857604980469, -79.3116760253906 43.6871337890625, -79.3130493164062 43.6871337890625, -79.3130493164062 43.6857604980469))",43.686,-79.313,43.687,-79.312,POINT(-79.31267 43.68606),43.686,-79.313,Toronto,,Ontario,Canada,CA-ON,0.007,6,2022-02-02,5.1,43.686,-79.313,1
484,dpz892g,"POLYGON((-79.3940734863281 43.6857604980469, -79.3927001953125 43.6857604980469, -79.3927001953125 43.6871337890625, -79.3940734863281 43.6871337890625, -79.3940734863281 43.6857604980469))",43.686,-79.394,43.687,-79.393,POINT(-79.39331 43.68649),43.686,-79.393,Toronto,,Ontario,Canada,CA-ON,0.007,3,2022-02-02,5.1,43.686,-79.393,1
485,dpz839c,"POLYGON((-79.3858337402344 43.6473083496094, -79.3844604492188 43.6473083496094, -79.3844604492188 43.648681640625, -79.3858337402344 43.648681640625, -79.3858337402344 43.6473083496094))",43.647,-79.386,43.649,-79.384,POINT(-79.38516 43.64818),43.648,-79.385,Toronto,,Ontario,Canada,CA-ON,0.028,44,2022-02-02,5.1,43.648,-79.385,6
486,dpz863b,"POLYGON((-79.354248046875 43.6473083496094, -79.3528747558594 43.6473083496094, -79.3528747558594 43.648681640625, -79.354248046875 43.648681640625, -79.354248046875 43.6473083496094))",43.647,-79.354,43.649,-79.353,POINT(-79.35366 43.64828),43.648,-79.354,Toronto,,Ontario,Canada,CA-ON,0.012,14,2022-02-02,5.1,43.648,-79.354,3
487,dpz861f,"POLYGON((-79.3624877929688 43.6473083496094, -79.3611145019531 43.6473083496094, -79.3611145019531 43.648681640625, -79.3624877929688 43.648681640625, -79.3624877929688 43.6473083496094))",43.647,-79.362,43.649,-79.361,POINT(-79.3614 43.64788),43.648,-79.361,Toronto,,Ontario,Canada,CA-ON,0.018,109,2022-02-02,5.1,43.648,-79.361,1
488,dpz861g,"POLYGON((-79.3611145019531 43.6473083496094, -79.3597412109375 43.6473083496094, -79.3597412109375 43.648681640625, -79.3611145019531 43.648681640625, -79.3611145019531 43.6473083496094))",43.647,-79.361,43.649,-79.36,POINT(-79.3606 43.64811),43.648,-79.361,Toronto,,Ontario,Canada,CA-ON,0.02,90,2022-02-02,5.1,43.648,-79.361,1
489,dpz2m3z,"POLYGON((-79.5643615722656 43.6473083496094, -79.56298828125 43.6473083496094, -79.56298828125 43.648681640625, -79.5643615722656 43.648681640625, -79.5643615722656 43.6473083496094))",43.647,-79.564,43.649,-79.563,POINT(-79.56405 43.64784),43.648,-79.564,Toronto,,Ontario,Canada,CA-ON,0.003,15,2022-02-02,5.1,43.648,-79.564,1
490,dpz831g,"POLYGON((-79.4050598144531 43.6473083496094, -79.4036865234375 43.6473083496094, -79.4036865234375 43.648681640625, -79.4050598144531 43.648681640625, -79.4050598144531 43.6473083496094))",43.647,-79.405,43.649,-79.404,POINT(-79.40424 43.64781),43.648,-79.404,Toronto,,Ontario,Canada,CA-ON,0.023,17,2022-02-02,5.1,43.648,-79.404,3
491,dpz833c,"POLYGON((-79.3968200683594 43.6473083496094, -79.3954467773438 43.6473083496094, -79.3954467773438 43.648681640625, -79.3968200683594 43.648681640625, -79.3968200683594 43.6473083496094))",43.647,-79.397,43.649,-79.395,POINT(-79.39608 43.648),43.648,-79.396,Toronto,,Ontario,Canada,CA-ON,0.02,29,2022-02-02,5.1,43.648,-79.396,2
492,dpz839z,"POLYGON((-79.3775939941406 43.6473083496094, -79.376220703125 43.6473083496094, -79.376220703125 43.648681640625, -79.3775939941406 43.648681640625, -79.3775939941406 43.6473083496094))",43.647,-79.378,43.649,-79.376,POINT(-79.37712 43.64786),43.648,-79.377,Toronto,,Ontario,Canada,CA-ON,0.015,22,2022-02-02,5.1,43.648,-79.377,1
493,dpz861z,"POLYGON((-79.3556213378906 43.6473083496094, -79.354248046875 43.6473083496094, -79.354248046875 43.648681640625, -79.3556213378906 43.648681640625, -79.3556213378906 43.6473083496094))",43.647,-79.356,43.649,-79.354,POINT(-79.35474 43.6481),43.648,-79.355,Toronto,,Ontario,Canada,CA-ON,0.019,44,2022-02-02,5.1,43.648,-79.355,1
494,dpz83cg,"POLYGON((-79.3721008300781 43.6473083496094, -79.3707275390625 43.6473083496094, -79.3707275390625 43.648681640625, -79.3721008300781 43.648681640625, -79.3721008300781 43.6473083496094))",43.647,-79.372,43.649,-79.371,POINT(-79.37111 43.64805),43.648,-79.371,Toronto,,Ontario,Canada,CA-ON,0.021,18,2022-02-02,5.1,43.648,-79.371,4
495,dpz2r3b,"POLYGON((-79.486083984375 43.6473083496094, -79.4847106933594 43.6473083496094, -79.4847106933594 43.648681640625, -79.486083984375 43.648681640625, -79.486083984375 43.6473083496094))",43.647,-79.486,43.649,-79.485,POINT(-79.48532 43.64826),43.648,-79.485,Toronto,,Ontario,Canada,CA-ON,0.008,6,2022-02-02,5.1,43.648,-79.485,3
496,dpz839v,"POLYGON((-79.3803405761719 43.6473083496094, -79.3789672851562 43.6473083496094, -79.3789672851562 43.648681640625, -79.3803405761719 43.648681640625, -79.3803405761719 43.6473083496094))",43.647,-79.38,43.649,-79.379,POINT(-79.37971 43.64795),43.648,-79.38,Toronto,,Ontario,Canada,CA-ON,0.01,12,2022-02-02,5.1,43.648,-79.38,4
497,dpz8e3n,"POLYGON((-79.3020629882812 43.6871337890625, -79.3006896972656 43.6871337890625, -79.3006896972656 43.6885070800781, -79.3020629882812 43.6885070800781, -79.3020629882812 43.6871337890625))",43.687,-79.302,43.689,-79.301,POINT(-79.30147 43.68771),43.688,-79.301,Toronto,,Ontario,Canada,CA-ON,0.055,37,2022-02-02,5.1,43.688,-79.301,4
498,dpz8s1h,"POLYGON((-79.2718505859375 43.6871337890625, -79.2704772949219 43.6871337890625, -79.2704772949219 43.6885070800781, -79.2718505859375 43.6885070800781, -79.2718505859375 43.6871337890625))",43.687,-79.272,43.689,-79.27,POINT(-79.27145 43.6874),43.687,-79.271,Toronto,,Ontario,Canada,CA-ON,0.004,4,2022-02-02,5.1,43.687,-79.271,1
499,dpz8935,"POLYGON((-79.3940734863281 43.6871337890625, -79.3927001953125 43.6871337890625, -79.3927001953125 43.6885070800781, -79.3940734863281 43.6885070800781, -79.3940734863281 43.6871337890625))",43.687,-79.394,43.689,-79.393,POINT(-79.39389 43.6877),43.688,-79.394,Toronto,,Ontario,Canada,CA-ON,0.003,3,2022-02-02,5.1,43.688,-79.394,2
500,dpz881h,"POLYGON((-79.4476318359375 43.6871337890625, -79.4462585449219 43.6871337890625, -79.4462585449219 43.6885070800781, -79.4476318359375 43.6885070800781, -79.4476318359375 43.6871337890625))",43.687,-79.448,43.689,-79.446,POINT(-79.44695 43.68762),43.688,-79.447,Toronto,,Ontario,Canada,CA-ON,0.025,6,2022-02-02,5.1,43.688,-79.447,2
501,dpz3p41,"POLYGON((-79.4956970214844 43.780517578125, -79.4943237304688 43.780517578125, -79.4943237304688 43.7818908691406, -79.4956970214844 43.7818908691406, -79.4956970214844 43.780517578125))",43.781,-79.496,43.782,-79.494,POINT(-79.4945 43.78133),43.781,-79.494,Toronto,,Ontario,Canada,CA-ON,0.032,132,2022-02-02,5.1,43.781,-79.494,8
502,dpz3p44,"POLYGON((-79.4943237304688 43.780517578125, -79.4929504394531 43.780517578125, -79.4929504394531 43.7818908691406, -79.4943237304688 43.7818908691406, -79.4943237304688 43.780517578125))",43.781,-79.494,43.782,-79.493,POINT(-79.4941 43.78141),43.781,-79.494,Toronto,,Ontario,Canada,CA-ON,0.034,71,2022-02-02,5.1,43.781,-79.494,8
503,dpz904n,"POLYGON((-79.4448852539062 43.780517578125, -79.4435119628906 43.780517578125, -79.4435119628906 43.7818908691406, -79.4448852539062 43.7818908691406, -79.4448852539062 43.780517578125))",43.781,-79.445,43.782,-79.444,POINT(-79.44446 43.78081),43.781,-79.444,Toronto,,Ontario,Canada,CA-ON,0.004,3,2022-02-02,5.1,43.781,-79.444,2
504,dpz8v74,"POLYGON((-79.2196655273438 43.7420654296875, -79.2182922363281 43.7420654296875, -79.2182922363281 43.7434387207031, -79.2196655273438 43.7434387207031, -79.2196655273438 43.7420654296875))",43.742,-79.22,43.743,-79.218,POINT(-79.21876 43.74293),43.743,-79.219,Toronto,,Ontario,Canada,CA-ON,0.005,3,2022-02-02,5.1,43.743,-79.219,1
505,dpz2v7h,"POLYGON((-79.5684814453125 43.7420654296875, -79.5671081542969 43.7420654296875, -79.5671081542969 43.7434387207031, -79.5684814453125 43.7434387207031, -79.5684814453125 43.7420654296875))",43.742,-79.568,43.743,-79.567,POINT(-79.56777 43.74254),43.743,-79.568,Toronto,,Ontario,Canada,CA-ON,0.019,8,2022-02-02,5.1,43.743,-79.568,1
506,dpz8fg0,"POLYGON((-79.332275390625 43.7420654296875, -79.3309020996094 43.7420654296875, -79.3309020996094 43.7434387207031, -79.332275390625 43.7434387207031, -79.332275390625 43.7420654296875))",43.742,-79.332,43.743,-79.331,POINT(-79.33215 43.74262),43.743,-79.332,Toronto,,Ontario,Canada,CA-ON,0.009,15,2022-02-02,5.1,43.743,-79.332,1
507,dpz8fep,"POLYGON((-79.3336486816406 43.7420654296875, -79.332275390625 43.7420654296875, -79.332275390625 43.7434387207031, -79.3336486816406 43.7434387207031, -79.3336486816406 43.7420654296875))",43.742,-79.334,43.743,-79.332,POINT(-79.33239 43.74283),43.743,-79.332,Toronto,,Ontario,Canada,CA-ON,0.003,6,2022-02-02,5.1,43.743,-79.332,1
508,dpz2v54,"POLYGON((-79.5822143554688 43.7420654296875, -79.5808410644531 43.7420654296875, -79.5808410644531 43.7434387207031, -79.5822143554688 43.7434387207031, -79.5822143554688 43.7420654296875))",43.742,-79.582,43.743,-79.581,POINT(-79.58176 43.74305),43.743,-79.582,Toronto,,Ontario,Canada,CA-ON,0.022,20,2022-02-02,5.1,43.743,-79.582,6
509,dpz8g7h,"POLYGON((-79.3048095703125 43.7420654296875, -79.3034362792969 43.7420654296875, -79.3034362792969 43.7434387207031, -79.3048095703125 43.7434387207031, -79.3048095703125 43.7420654296875))",43.742,-79.305,43.743,-79.303,POINT(-79.30424 43.74319),43.743,-79.304,Toronto,,Ontario,Canada,CA-ON,0.006,3,2022-02-02,5.1,43.743,-79.304,2
510,dpz2q61,"POLYGON((-79.5286560058594 43.648681640625, -79.5272827148438 43.648681640625, -79.5272827148438 43.6500549316406, -79.5286560058594 43.6500549316406, -79.5286560058594 43.648681640625))",43.649,-79.529,43.65,-79.527,POINT(-79.52806 43.64947),43.649,-79.528,Toronto,,Ontario,Canada,CA-ON,0.034,9,2022-02-02,5.1,43.649,-79.528,1
511,dpz83dj,"POLYGON((-79.3803405761719 43.648681640625, -79.3789672851562 43.648681640625, -79.3789672851562 43.6500549316406, -79.3803405761719 43.6500549316406, -79.3803405761719 43.648681640625))",43.649,-79.38,43.65,-79.379,POINT(-79.37951 43.64965),43.65,-79.38,Toronto,,Ontario,Canada,CA-ON,0.007,3,2022-02-02,5.1,43.65,-79.38,1
512,dpz826p,"POLYGON((-79.4325256347656 43.648681640625, -79.43115234375 43.648681640625, -79.43115234375 43.6500549316406, -79.4325256347656 43.6500549316406, -79.4325256347656 43.648681640625))",43.649,-79.433,43.65,-79.431,POINT(-79.43135 43.64948),43.649,-79.431,Toronto,,Ontario,Canada,CA-ON,0.005,6,2022-02-02,5.1,43.649,-79.431,5
513,dpz866j,"POLYGON((-79.3473815917969 43.648681640625, -79.3460083007812 43.648681640625, -79.3460083007812 43.6500549316406, -79.3473815917969 43.6500549316406, -79.3473815917969 43.648681640625))",43.649,-79.347,43.65,-79.346,POINT(-79.34692 43.64966),43.65,-79.347,Toronto,,Ontario,Canada,CA-ON,0.021,4,2022-02-02,5.1,43.65,-79.347,1
514,dpz8361,"POLYGON((-79.3968200683594 43.648681640625, -79.3954467773438 43.648681640625, -79.3954467773438 43.6500549316406, -79.3968200683594 43.6500549316406, -79.3968200683594 43.648681640625))",43.649,-79.397,43.65,-79.395,POINT(-79.39635 43.64904),43.649,-79.396,Toronto,,Ontario,Canada,CA-ON,0.004,3,2022-02-02,5.1,43.649,-79.396,1
515,dpz83f5,"POLYGON((-79.3721008300781 43.648681640625, -79.3707275390625 43.648681640625, -79.3707275390625 43.6500549316406, -79.3721008300781 43.6500549316406, -79.3721008300781 43.648681640625))",43.649,-79.372,43.65,-79.371,POINT(-79.37143 43.64936),43.649,-79.371,Toronto,,Ontario,Canada,CA-ON,0.007,12,2022-02-02,5.1,43.649,-79.371,1
516,dpz836n,"POLYGON((-79.3899536132812 43.648681640625, -79.3885803222656 43.648681640625, -79.3885803222656 43.6500549316406, -79.3899536132812 43.6500549316406, -79.3899536132812 43.648681640625))",43.649,-79.39,43.65,-79.389,POINT(-79.38923 43.64974),43.65,-79.389,Toronto,,Ontario,Canada,CA-ON,0.003,3,2022-02-02,5.1,43.65,-79.389,2
517,dpz836q,"POLYGON((-79.3899536132812 43.6500549316406, -79.3885803222656 43.6500549316406, -79.3885803222656 43.6514282226562, -79.3899536132812 43.6514282226562, -79.3899536132812 43.6500549316406))",43.65,-79.39,43.651,-79.389,POINT(-79.38905 43.65028),43.65,-79.389,Toronto,,Ontario,Canada,CA-ON,0.016,9,2022-02-02,5.1,43.65,-79.389,2
518,dpz836j,"POLYGON((-79.3913269042969 43.648681640625, -79.3899536132812 43.648681640625, -79.3899536132812 43.6500549316406, -79.3913269042969 43.6500549316406, -79.3913269042969 43.648681640625))",43.649,-79.391,43.65,-79.39,POINT(-79.39061 43.6492),43.649,-79.391,Toronto,,Ontario,Canada,CA-ON,0.009,10,2022-02-02,5.1,43.649,-79.391,1
519,dpz83d4,"POLYGON((-79.3844604492188 43.648681640625, -79.3830871582031 43.648681640625, -79.3830871582031 43.6500549316406, -79.3844604492188 43.6500549316406, -79.3844604492188 43.648681640625))",43.649,-79.384,43.65,-79.383,POINT(-79.38393 43.64947),43.649,-79.384,Toronto,,Ontario,Canada,CA-ON,0.006,3,2022-02-02,5.1,43.649,-79.384,1
520,dpz8661,"POLYGON((-79.3528747558594 43.648681640625, -79.3515014648438 43.648681640625, -79.3515014648438 43.6500549316406, -79.3528747558594 43.6500549316406, -79.3528747558594 43.648681640625))",43.649,-79.353,43.65,-79.351,POINT(-79.35194 43.649),43.649,-79.352,Toronto,,Ontario,Canada,CA-ON,0.005,15,2022-02-02,5.1,43.649,-79.352,1
521,dpz864n,"POLYGON((-79.3569946289062 43.648681640625, -79.3556213378906 43.648681640625, -79.3556213378906 43.6500549316406, -79.3569946289062 43.6500549316406, -79.3569946289062 43.648681640625))",43.649,-79.357,43.65,-79.356,POINT(-79.35621 43.64911),43.649,-79.356,Toronto,,Ontario,Canada,CA-ON,0.022,124,2022-02-02,5.1,43.649,-79.356,3
522,dpz82dh,"POLYGON((-79.4256591796875 43.648681640625, -79.4242858886719 43.648681640625, -79.4242858886719 43.6500549316406, -79.4256591796875 43.6500549316406, -79.4256591796875 43.648681640625))",43.649,-79.426,43.65,-79.424,POINT(-79.42498 43.64946),43.649,-79.425,Toronto,,Ontario,Canada,CA-ON,0.005,3,2022-02-02,5.1,43.649,-79.425,1
523,dpz9jdk,"POLYGON((-79.2059326171875 43.7818908691406, -79.2045593261719 43.7818908691406, -79.2045593261719 43.7832641601562, -79.2059326171875 43.7832641601562, -79.2059326171875 43.7818908691406))",43.782,-79.206,43.783,-79.205,POINT(-79.20487 43.78269),43.783,-79.205,Toronto,,Ontario,Canada,CA-ON,0.004,3,2022-02-02,5.1,43.783,-79.205,1
524,dpz3pd7,"POLYGON((-79.4709777832031 43.7818908691406, -79.4696044921875 43.7818908691406, -79.4696044921875 43.7832641601562, -79.4709777832031 43.7832641601562, -79.4709777832031 43.7818908691406))",43.782,-79.471,43.783,-79.47,POINT(-79.47022 43.78284),43.783,-79.47,Toronto,,Ontario,Canada,CA-ON,0.021,7,2022-02-02,5.1,43.783,-79.47,2
525,dpz95f2,"POLYGON((-79.288330078125 43.7818908691406, -79.2869567871094 43.7818908691406, -79.2869567871094 43.7832641601562, -79.288330078125 43.7832641601562, -79.288330078125 43.7818908691406))",43.782,-79.288,43.783,-79.287,POINT(-79.28792 43.78275),43.783,-79.288,Toronto,,Ontario,Canada,CA-ON,0.014,26,2022-02-02,5.1,43.783,-79.288,4
526,dpz90f6,"POLYGON((-79.4174194335938 43.7818908691406, -79.4160461425781 43.7818908691406, -79.4160461425781 43.7832641601562, -79.4174194335938 43.7832641601563, -79.4174194335938 43.7818908691406))",43.782,-79.417,43.783,-79.416,POINT(-79.41625 43.78265),43.783,-79.416,Toronto,,Ontario,Canada,CA-ON,0.026,9,2022-02-02,5.1,43.783,-79.416,2
527,dpz9hd2,"POLYGON((-79.25537109375 43.7818908691406, -79.2539978027344 43.7818908691406, -79.2539978027344 43.7832641601562, -79.25537109375 43.7832641601562, -79.25537109375 43.7818908691406))",43.782,-79.255,43.783,-79.254,POINT(-79.25515 43.78256),43.783,-79.255,Toronto,,Ontario,Canada,CA-ON,0.011,16,2022-02-02,5.1,43.783,-79.255,1
528,dpz95d2,"POLYGON((-79.29931640625 43.7818908691406, -79.2979431152344 43.7818908691406, -79.2979431152344 43.7832641601562, -79.29931640625 43.7832641601563, -79.29931640625 43.7818908691406))",43.782,-79.299,43.783,-79.298,POINT(-79.29907 43.78293),43.783,-79.299,Toronto,,Ontario,Canada,CA-ON,0.01,4,2022-02-02,5.1,43.783,-79.299,2
