,LATITUDE,LONGITUDE,COUNT
1060,43.665,-79.499,2
1061,43.665,-79.498,1
1062,43.665,-79.491,4
1063,43.665,-79.485,1
1064,43.665,-79.482,3
1065,43.665,-79.476,1
1066,43.665,-79.47,1
1067,43.665,-79.469,1
1068,43.665,-79.468,1
1069,43.665,-79.465,1
1070,43.665,-79.464,3
1071,43.665,-79.454,1
1072,43.665,-79.451,2
1073,43.665,-79.45,1
1074,43.665,-79.446,1
1075,43.665,-79.437,1
1076,43.665,-79.416,1
1077,43.665,-79.411,4
1078,43.665,-79.409,3
1079,43.665,-79.408,1
1080,43.665,-79.407,2
1081,43.665,-79.403,1
1082,43.665,-79.393,1
1083,43.665,-79.391,1
1084,43.665,-79.387,1
1085,43.665,-79.38,2
1086,43.665,-79.378,1
1087,43.665,-79.377,1
1088,43.665,-79.375,1
1089,43.665,-79.356,1
1090,43.665,-79.355,1
1091,43.665,-79.353,1
1092,43.665,-79.352,3
1093,43.665,-79.351,1
1094,43.665,-79.316,1
1095,43.666,-79.587,3
1096,43.666,-79.532,2
1097,43.666,-79.499,2
1098,43.666,-79.467,1
1099,43.666,-79.464,1
1100,43.666,-79.458,1
1101,43.666,-79.446,4
1102,43.666,-79.438,2
1103,43.666,-79.419,1
1104,43.666,-79.403,5
1105,43.666,-79.402,1
1106,43.666,-79.393,1
1107,43.666,-79.378,4
1108,43.666,-79.375,1
1109,43.666,-79.352,2
1110,43.666,-79.348,1
1111,43.666,-79.334,1
1112,43.666,-79.331,1
1113,43.666,-79.317,1
1114,43.666,-79.316,3
1115,43.666,-79.314,1
1116,43.667,-79.546,1
1117,43.667,-79.544,1
1118,43.667,-79.527,1
1119,43.667,-79.52,1
1120,43.667,-79.491,3
1121,43.667,-79.49,1
1122,43.667,-79.456,1
1123,43.667,-79.444,1
1124,43.667,-79.438,1
1125,43.667,-79.428,1
1126,43.667,-79.404,1
1127,43.667,-79.401,1
1128,43.667,-79.4,1
1129,43.667,-79.399,1
1130,43.667,-79.398,1
1131,43.667,-79.385,3
1132,43.667,-79.383,1
1133,43.667,-79.381,1
1134,43.667,-79.378,2
1135,43.667,-79.373,2
1136,43.667,-79.371,1
1137,43.667,-79.37,1
1138,43.667,-79.353,1
1139,43.667,-79.348,1
1140,43.667,-79.343,1
1141,43.667,-79.342,3
1142,43.667,-79.328,1
1143,43.667,-79.326,1
1144,43.667,-79.323,1
1145,43.667,-79.312,5
1146,43.667,-79.311,1
1147,43.667,-79.305,1
1148,43.668,-79.59,1
1149,43.668,-79.492,2
1150,43.668,-79.486,2
1151,43.668,-79.485,1
1152,43.668,-79.483,2
1153,43.668,-79.461,1
1154,43.668,-79.447,1
1155,43.668,-79.441,2
1156,43.668,-79.44,1
1157,43.668,-79.438,2
1158,43.668,-79.412,2
1159,43.668,-79.404,3
1160,43.668,-79.394,3
1161,43.668,-79.393,3
1162,43.668,-79.386,1
1163,43.668,-79.379,1
1164,43.668,-79.369,4
1165,43.668,-79.342,1
1166,43.668,-79.34,1
1167,43.668,-79.338,3
1168,43.668,-79.337,1
1169,43.668,-79.319,1
1170,43.668,-79.308,1
1171,43.669,-79.591,2
1172,43.669,-79.574,1
1173,43.669,-79.501,1
1174,43.669,-79.492,1
1175,43.669,-79.479,1
1176,43.669,-79.467,1
1177,43.669,-79.466,2
1178,43.669,-79.439,2
1179,43.669,-79.436,1
1180,43.669,-79.432,4
1181,43.669,-79.431,1
1182,43.669,-79.412,1
1183,43.669,-79.389,1
1184,43.669,-79.388,1
1185,43.669,-79.382,1
1186,43.669,-79.379,2
1187,43.669,-79.378,1
1188,43.669,-79.376,1
1189,43.669,-79.357,1
1190,43.669,-79.352,1
1191,43.669,-79.343,1
1192,43.669,-79.336,1
1193,43.669,-79.335,1
1194,43.669,-79.334,1
1195,43.669,-79.318,1
1196,43.669,-79.311,1
1197,43.669,-79.302,1
1198,43.669,-79.301,2
1199,43.669,-79.3,1
1200,43.67,-79.493,1
1201,43.67,-79.488,1
1202,43.67,-79.476,1
1203,43.67,-79.475,2
1204,43.67,-79.474,1
1205,43.67,-79.455,1
1206,43.67,-79.454,1
1207,43.67,-79.453,1
1208,43.67,-79.439,1
1209,43.67,-79.433,1
1210,43.67,-79.428,3
1211,43.67,-79.427,1
1212,43.67,-79.426,1
1213,43.67,-79.413,2
1214,43.67,-79.394,1
1215,43.67,-79.389,1
1216,43.67,-79.388,1
1217,43.67,-79.384,1
1218,43.67,-79.382,1
1219,43.67,-79.375,1
1220,43.67,-79.37,2
1221,43.67,-79.361,1
1222,43.67,-79.36,4
1223,43.67,-79.354,1
1224,43.67,-79.353,1
1225,43.67,-79.343,1
1226,43.67,-79.328,1
1227,43.67,-79.318,1
1228,43.67,-79.296,1
1229,43.671,-79.517,1
1230,43.671,-79.493,2
1231,43.671,-79.492,1
1232,43.671,-79.488,1
1233,43.671,-79.474,1
1234,43.671,-79.473,1
1235,43.671,-79.472,1
1236,43.671,-79.471,1
1237,43.671,-79.459,1
1238,43.671,-79.451,2
1239,43.671,-79.449,1
1240,43.671,-79.448,1
1241,43.671,-79.44,1
1242,43.671,-79.429,2
1243,43.671,-79.423,1
1244,43.671,-79.421,2
1245,43.671,-79.42,1
1246,43.671,-79.405,1
1247,43.671,-79.395,3
1248,43.671,-79.39,3
1249,43.671,-79.389,1
1250,43.671,-79.387,1
1251,43.671,-79.383,3
1252,43.671,-79.382,2
1253,43.671,-79.376,1
1254,43.671,-79.373,1
1255,43.671,-79.37,2
1256,43.671,-79.366,1
1257,43.671,-79.365,2
1258,43.671,-79.364,2
1259,43.671,-79.361,1
1260,43.671,-79.341,1
1261,43.671,-79.333,1
1262,43.671,-79.328,1
1263,43.671,-79.324,1
1264,43.671,-79.31,1
1265,43.671,-79.294,1
1266,43.671,-79.293,1
1267,43.672,-79.593,1
1268,43.672,-79.521,1
1269,43.672,-79.493,1
1270,43.672,-79.468,4
1271,43.672,-79.467,2
1272,43.672,-79.465,1
1273,43.672,-79.449,1
1274,43.672,-79.445,1
1275,43.672,-79.441,1
1276,43.672,-79.44,4
1277,43.672,-79.427,1
1278,43.672,-79.423,1
1279,43.672,-79.419,1
1280,43.672,-79.405,2
1281,43.672,-79.395,1
1282,43.672,-79.387,2
1283,43.672,-79.386,1
1284,43.672,-79.384,1
1285,43.672,-79.379,1
1286,43.672,-79.376,2
1287,43.672,-79.37,2
1288,43.672,-79.369,1
1289,43.672,-79.358,1
1290,43.672,-79.342,1
1291,43.672,-79.319,1
1292,43.672,-79.288,2
1293,43.672,-79.287,1
1294,43.673,-79.464,1
1295,43.673,-79.463,5
1296,43.673,-79.462,2
1297,43.673,-79.457,1
1298,43.673,-79.422,1
1299,43.673,-79.414,5
1300,43.673,-79.411,1
1301,43.673,-79.41,1
1302,43.673,-79.404,1
1303,43.673,-79.396,2
1304,43.673,-79.39,1
1305,43.673,-79.388,2
1306,43.673,-79.384,1
1307,43.673,-79.356,1
1308,43.673,-79.328,1
1309,43.673,-79.319,2
1310,43.673,-79.307,5
1311,43.673,-79.283,1
1312,43.673,-79.281,1
1313,43.674,-79.564,1
1314,43.674,-79.563,8
1315,43.674,-79.488,1
1316,43.674,-79.48,1
1317,43.674,-79.463,1
1318,43.674,-79.46,1
1319,43.674,-79.459,3
1320,43.674,-79.458,2
1321,43.674,-79.457,3
1322,43.674,-79.434,2
1323,43.674,-79.432,4
1324,43.674,-79.431,1
1325,43.674,-79.43,3
1326,43.674,-79.428,1
1327,43.674,-79.422,1
1328,43.674,-79.408,1
1329,43.674,-79.407,4
1330,43.674,-79.399,1
1331,43.674,-79.398,1
1332,43.674,-79.397,1
1333,43.674,-79.396,1
1334,43.674,-79.395,2
1335,43.674,-79.392,2
1336,43.674,-79.39,1
1337,43.674,-79.38,2
1338,43.674,-79.367,4
1339,43.674,-79.327,1
1340,43.674,-79.324,1
1341,43.674,-79.306,1
1342,43.674,-79.28,1
1343,43.675,-79.59,1
1344,43.675,-79.557,2
1345,43.675,-79.495,1
1346,43.675,-79.47,1
1347,43.675,-79.454,2
1348,43.675,-79.451,1
1349,43.675,-79.424,1
1350,43.675,-79.423,2
1351,43.675,-79.407,4
1352,43.675,-79.405,1
1353,43.675,-79.404,1
1354,43.675,-79.396,1
1355,43.675,-79.394,2
1356,43.675,-79.391,1
1357,43.675,-79.38,1
1358,43.675,-79.359,1
1359,43.675,-79.358,1
1360,43.675,-79.357,1
1361,43.675,-79.329,1
1362,43.675,-79.32,4
1363,43.675,-79.318,1
1364,43.675,-79.308,1
1365,43.675,-79.276,1
1366,43.676,-79.593,2
1367,43.676,-79.591,1
1368,43.676,-79.564,1
1369,43.676,-79.554,1
1370,43.676,-79.553,1
1371,43.676,-79.552,1
1372,43.676,-79.505,1
1373,43.676,-79.502,1
1374,43.676,-79.495,4
1375,43.676,-79.494,1
1376,43.676,-79.489,1
1377,43.676,-79.475,1
1378,43.676,-79.471,1
1379,43.676,-79.463,2
1380,43.676,-79.45,1
1381,43.676,-79.449,1
1382,43.676,-79.448,2
1383,43.676,-79.447,1
1384,43.676,-79.433,1
1385,43.676,-79.415,3
1386,43.676,-79.41,1
1387,43.676,-79.4,1
1388,43.676,-79.397,1
1389,43.676,-79.389,1
1390,43.676,-79.386,1
1391,43.676,-79.38,1
1392,43.676,-79.368,1
1393,43.676,-79.361,1
1394,43.676,-79.358,6
1395,43.676,-79.323,1
1396,43.676,-79.32,1
1397,43.676,-79.308,1
1398,43.677,-79.55,2
1399,43.677,-79.549,1
1400,43.677,-79.496,4
1401,43.677,-79.455,1
1402,43.677,-79.447,1
1403,43.677,-79.446,2
1404,43.677,-79.444,2
1405,43.677,-79.443,6
1406,43.677,-79.435,1
1407,43.677,-79.412,1
1408,43.677,-79.408,1
1409,43.677,-79.397,1
1410,43.677,-79.38,1
1411,43.677,-79.367,1
1412,43.677,-79.358,1
1413,43.677,-79.354,2
1414,43.677,-79.351,2
1415,43.677,-79.35,2
1416,43.677,-79.349,1
1417,43.677,-79.302,2
1418,43.678,-79.551,3
1419,43.678,-79.496,1
1420,43.678,-79.483,1
1421,43.678,-79.474,1
1422,43.678,-79.464,2
1423,43.678,-79.456,1
1424,43.678,-79.445,1
1425,43.678,-79.443,1
1426,43.678,-79.44,1
1427,43.678,-79.438,1
1428,43.678,-79.424,1
1429,43.678,-79.405,1
1430,43.678,-79.38,2
1431,43.678,-79.378,1
1432,43.678,-79.368,1
1433,43.678,-79.367,1
1434,43.678,-79.348,4
1435,43.678,-79.347,1
1436,43.678,-79.344,4
1437,43.678,-79.301,1
1438,43.678,-79.297,2
1439,43.679,-79.578,1
1440,43.679,-79.541,1
1441,43.679,-79.538,2
1442,43.679,-79.525,2
1443,43.679,-79.482,1
1444,43.679,-79.47,1
1445,43.679,-79.465,3
1446,43.679,-79.435,2
1447,43.679,-79.424,1
1448,43.679,-79.416,3
1449,43.679,-79.398,1
1450,43.679,-79.39,1
1451,43.679,-79.389,1
1452,43.679,-79.382,1
1453,43.679,-79.345,1
1454,43.679,-79.344,1
1455,43.679,-79.342,2
1456,43.679,-79.341,2
1457,43.679,-79.34,2
1458,43.679,-79.339,2
1459,43.679,-79.331,1
1460,43.679,-79.304,1
1461,43.679,-79.294,1
1462,43.68,-79.581,1
1463,43.68,-79.533,1
1464,43.68,-79.508,1
1465,43.68,-79.497,2
1466,43.68,-79.484,1
1467,43.68,-79.483,1
1468,43.68,-79.482,1
1469,43.68,-79.444,2
1470,43.68,-79.443,1
1471,43.68,-79.433,1
1472,43.68,-79.432,5
1473,43.68,-79.431,2
1474,43.68,-79.43,1
1475,43.68,-79.425,1
1476,43.68,-79.399,1
1477,43.68,-79.39,1
1478,43.68,-79.382,1
1479,43.68,-79.368,1
1480,43.68,-79.348,1
1481,43.68,-79.337,1
1482,43.68,-79.336,1
1483,43.68,-79.335,1
1484,43.68,-79.311,1
1485,43.68,-79.31,2
1486,43.68,-79.289,3
1487,43.68,-79.279,1
1488,43.681,-79.552,2
1489,43.681,-79.529,1
1490,43.681,-79.476,7
1491,43.681,-79.467,4
1492,43.681,-79.455,1
1493,43.681,-79.444,3
1494,43.681,-79.436,1
1495,43.681,-79.428,2
1496,43.681,-79.427,1
1497,43.681,-79.425,3
1498,43.681,-79.424,1
1499,43.681,-79.417,3
1500,43.681,-79.391,2
1501,43.681,-79.362,3
1502,43.681,-79.333,3
1503,43.681,-79.332,2
1504,43.681,-79.33,1
1505,43.681,-79.322,1
1506,43.681,-79.311,1
1507,43.681,-79.306,1
1508,43.681,-79.28,1
1509,43.682,-79.526,3
1510,43.682,-79.491,1
1511,43.682,-79.478,1
1512,43.682,-79.477,1
1513,43.682,-79.471,5
1514,43.682,-79.469,1
1515,43.682,-79.466,3
1516,43.682,-79.465,1
1517,43.682,-79.463,4
1518,43.682,-79.462,1
1519,43.682,-79.457,1
1520,43.682,-79.445,1
1521,43.682,-79.444,1
1522,43.682,-79.436,1
1523,43.682,-79.434,1
1524,43.682,-79.428,1
1525,43.682,-79.421,1
1526,43.682,-79.42,1
1527,43.682,-79.418,1
1528,43.682,-79.399,1
1529,43.682,-79.362,2
1530,43.682,-79.357,1
1531,43.682,-79.346,3
1532,43.682,-79.329,1
1533,43.682,-79.328,3
1534,43.682,-79.327,1
1535,43.682,-79.279,1
1536,43.683,-79.58,1
1537,43.683,-79.565,1
1538,43.683,-79.54,3
1539,43.683,-79.532,1
1540,43.683,-79.52,1
1541,43.683,-79.519,1
1542,43.683,-79.511,6
1543,43.683,-79.498,1
1544,43.683,-79.482,1
1545,43.683,-79.481,1
1546,43.683,-79.48,1
1547,43.683,-79.476,2
1548,43.683,-79.474,1
1549,43.683,-79.472,2
1550,43.683,-79.471,1
1551,43.683,-79.464,1
1552,43.683,-79.455,2
1553,43.683,-79.452,1
1554,43.683,-79.418,2
1555,43.683,-79.415,1
1556,43.683,-79.4,1
1557,43.683,-79.361,2
1558,43.683,-79.36,1
1559,43.683,-79.356,2
1560,43.683,-79.323,3
1561,43.683,-79.322,2
1562,43.683,-79.32,3
1563,43.683,-79.311,2
1564,43.683,-79.302,1
1565,43.683,-79.301,1
1566,43.683,-79.3,2
1567,43.683,-79.285,1
1568,43.683,-79.283,1
1569,43.683,-79.276,1
1570,43.684,-79.594,1
1571,43.684,-79.564,1
1572,43.684,-79.527,1
1573,43.684,-79.508,2
1574,43.684,-79.498,6
1575,43.684,-79.483,1
1576,43.684,-79.474,1
1577,43.684,-79.472,2
1578,43.684,-79.449,1
1579,43.684,-79.437,2
1580,43.684,-79.421,1
1581,43.684,-79.413,1
1582,43.684,-79.411,1
1583,43.684,-79.392,1
1584,43.684,-79.383,2
1585,43.684,-79.361,1
1586,43.684,-79.351,1
1587,43.684,-79.34,1
1588,43.684,-79.32,1
1589,43.684,-79.319,1
1590,43.684,-79.318,1
1591,43.684,-79.316,1
1592,43.684,-79.28,2
1593,43.685,-79.557,1
1594,43.685,-79.554,1
1595,43.685,-79.541,1
1596,43.685,-79.52,1
1597,43.685,-79.519,1
1598,43.685,-79.512,2
1599,43.685,-79.499,1
1600,43.685,-79.495,1
1601,43.685,-79.481,1
1602,43.685,-79.473,1
1603,43.685,-79.446,2
1604,43.685,-79.437,1
1605,43.685,-79.407,1
1606,43.685,-79.356,1
1607,43.685,-79.339,1
1608,43.685,-79.33,1
1609,43.685,-79.314,2
1610,43.685,-79.312,5
1611,43.685,-79.294,1
1612,43.685,-79.293,1
1613,43.685,-79.29,1
1614,43.686,-79.599,1
1615,43.686,-79.597,1
1616,43.686,-79.596,2
1617,43.686,-79.595,5
1618,43.686,-79.568,1
1619,43.686,-79.555,1
1620,43.686,-79.549,2
1621,43.686,-79.514,1
1622,43.686,-79.513,1
1623,43.686,-79.512,1
1624,43.686,-79.492,1
1625,43.686,-79.49,1
1626,43.686,-79.489,5
1627,43.686,-79.446,2
1628,43.686,-79.443,1
1629,43.686,-79.441,2
1630,43.686,-79.438,1
1631,43.686,-79.431,1
1632,43.686,-79.413,1
1633,43.686,-79.405,1
1634,43.686,-79.401,2
1635,43.686,-79.399,1
1636,43.686,-79.393,1
1637,43.686,-79.36,1
1638,43.686,-79.347,1
1639,43.686,-79.313,1
1640,43.686,-79.31,2
1641,43.686,-79.308,1
1642,43.686,-79.289,1
1643,43.686,-79.285,1
1644,43.687,-79.586,2
1645,43.687,-79.549,1
1646,43.687,-79.533,1
1647,43.687,-79.528,1
1648,43.687,-79.485,1
1649,43.687,-79.482,1
1650,43.687,-79.438,1
1651,43.687,-79.423,1
1652,43.687,-79.401,1
1653,43.687,-79.396,3
1654,43.687,-79.394,1
1655,43.687,-79.393,2
1656,43.687,-79.363,1
1657,43.687,-79.352,1
1658,43.687,-79.344,1
1659,43.687,-79.34,1
1660,43.687,-79.304,2
1661,43.687,-79.303,2
1662,43.687,-79.302,1
1663,43.687,-79.286,2
1664,43.687,-79.283,1
1665,43.687,-79.271,1
1666,43.687,-79.27,4
1667,43.688,-79.583,1
1668,43.688,-79.569,1
1669,43.688,-79.565,1
1670,43.688,-79.542,3
1671,43.688,-79.522,1
1672,43.688,-79.492,1
1673,43.688,-79.482,5
1674,43.688,-79.477,1
1675,43.688,-79.474,1
1676,43.688,-79.467,1
1677,43.688,-79.46,1
1678,43.688,-79.454,1
1679,43.688,-79.447,2
1680,43.688,-79.439,1
1681,43.688,-79.42,1
1682,43.688,-79.413,1
1683,43.688,-79.412,1
1684,43.688,-79.405,1
1685,43.688,-79.394,2
1686,43.688,-79.389,2
1687,43.688,-79.363,2
1688,43.688,-79.353,1
1689,43.688,-79.352,1
1690,43.688,-79.348,1
1691,43.688,-79.302,1
1692,43.688,-79.301,4
1693,43.688,-79.3,2
1694,43.689,-79.587,1
1695,43.689,-79.582,1
1696,43.689,-79.5,1
1697,43.689,-79.477,1
1698,43.689,-79.474,2
1699,43.689,-79.468,1
1700,43.689,-79.459,1
1701,43.689,-79.447,2
1702,43.689,-79.439,1
1703,43.689,-79.421,1
1704,43.689,-79.412,1
1705,43.689,-79.394,2
1706,43.689,-79.354,1
1707,43.689,-79.35,1
1708,43.689,-79.348,5
1709,43.689,-79.332,1
1710,43.689,-79.314,1
1711,43.689,-79.302,1
1712,43.689,-79.296,3
1713,43.689,-79.293,1
1714,43.689,-79.268,2
1715,43.689,-79.267,1
1716,43.69,-79.587,1
1717,43.69,-79.582,1
1718,43.69,-79.577,3
1719,43.69,-79.57,1
1720,43.69,-79.559,1
1721,43.69,-79.531,1
1722,43.69,-79.483,1
1723,43.69,-79.475,1
1724,43.69,-79.473,1
1725,43.69,-79.471,1
1726,43.69,-79.448,2
1727,43.69,-79.421,1
1728,43.69,-79.406,1
1729,43.69,-79.403,1
1730,43.69,-79.402,1
1731,43.69,-79.383,1
1732,43.69,-79.376,1
1733,43.69,-79.362,1
1734,43.69,-79.355,1
1735,43.69,-79.349,1
1736,43.69,-79.326,1
1737,43.69,-79.311,1
1738,43.69,-79.293,2
1739,43.69,-79.292,2
1740,43.69,-79.291,1
1741,43.69,-79.277,1
1742,43.69,-79.266,1
1743,43.691,-79.572,1
1744,43.691,-79.57,7
1745,43.691,-79.502,1
1746,43.691,-79.5,4
1747,43.691,-79.484,1
1748,43.691,-79.474,1
1749,43.691,-79.47,1
1750,43.691,-79.469,1
1751,43.691,-79.466,1
1752,43.691,-79.465,2
1753,43.691,-79.45,1
1754,43.691,-79.448,2
1755,43.691,-79.444,1
1756,43.691,-79.44,1
1757,43.691,-79.439,1
1758,43.691,-79.401,1
1759,43.691,-79.34,1
1760,43.691,-79.322,1
1761,43.691,-79.32,2
1762,43.691,-79.303,1
1763,43.691,-79.287,1
1764,43.691,-79.285,3
1765,43.691,-79.265,1
1766,43.692,-79.571,1
1767,43.692,-79.502,1
1768,43.692,-79.477,3
1769,43.692,-79.474,1
1770,43.692,-79.462,1
1771,43.692,-79.448,1
1772,43.692,-79.44,3
1773,43.692,-79.395,1
1774,43.692,-79.384,1
1775,43.692,-79.361,1
1776,43.692,-79.354,1
1777,43.692,-79.349,1
1778,43.692,-79.343,1
1779,43.692,-79.337,1
1780,43.692,-79.315,3
1781,43.692,-79.302,2
1782,43.692,-79.297,1
1783,43.692,-79.284,2
1784,43.692,-79.283,1
1785,43.692,-79.282,1
1786,43.692,-79.281,2
1787,43.692,-79.28,1
1788,43.692,-79.272,1
1789,43.692,-79.262,1
1790,43.693,-79.562,3
1791,43.693,-79.485,1
1792,43.693,-79.483,1
1793,43.693,-79.462,1
1794,43.693,-79.46,2
1795,43.693,-79.449,1
1796,43.693,-79.441,1
1797,43.693,-79.422,3
1798,43.693,-79.396,1
1799,43.693,-79.384,1
1800,43.693,-79.372,1
1801,43.693,-79.35,3
1802,43.693,-79.348,1
1803,43.693,-79.338,1
1804,43.693,-79.327,1
1805,43.693,-79.311,1
1806,43.693,-79.31,1
1807,43.693,-79.307,1
1808,43.693,-79.3,1
1809,43.693,-79.297,1
1810,43.693,-79.277,1
1811,43.694,-79.558,6
1812,43.694,-79.556,1
1813,43.694,-79.545,1
1814,43.694,-79.532,1
1815,43.694,-79.519,1
1816,43.694,-79.506,1
1817,43.694,-79.486,4
1818,43.694,-79.474,1
1819,43.694,-79.462,1
1820,43.694,-79.455,1
1821,43.694,-79.454,1
1822,43.694,-79.449,1
1823,43.694,-79.422,1
1824,43.694,-79.366,1
1825,43.694,-79.343,1
1826,43.694,-79.328,1
1827,43.694,-79.327,2
1828,43.694,-79.3,1
1829,43.694,-79.279,1
1830,43.694,-79.276,1
1831,43.694,-79.272,1
1832,43.695,-79.599,1
1833,43.695,-79.589,1
1834,43.695,-79.572,1
1835,43.695,-79.52,1
1836,43.695,-79.486,2
1837,43.695,-79.453,1
1838,43.695,-79.452,1
1839,43.695,-79.45,3
1840,43.695,-79.449,1
1841,43.695,-79.425,1
1842,43.695,-79.423,1
1843,43.695,-79.354,1
1844,43.695,-79.351,1
1845,43.695,-79.339,1
1846,43.695,-79.319,1
1847,43.695,-79.284,1
1848,43.696,-79.551,1
1849,43.696,-79.546,3
1850,43.696,-79.532,2
1851,43.696,-79.529,1
1852,43.696,-79.508,1
1853,43.696,-79.505,1
1854,43.696,-79.493,1
1855,43.696,-79.491,1
1856,43.696,-79.489,1
1857,43.696,-79.475,1
1858,43.696,-79.468,1
1859,43.696,-79.45,2
1860,43.696,-79.447,2
1861,43.696,-79.423,1
1862,43.696,-79.4,1
1863,43.696,-79.396,3
1864,43.696,-79.395,1
1865,43.696,-79.353,1
1866,43.696,-79.352,1
1867,43.696,-79.335,1
1868,43.696,-79.317,1
1869,43.696,-79.315,2
1870,43.696,-79.297,1
1871,43.696,-79.292,1
1872,43.696,-79.29,1
1873,43.696,-79.285,1
1874,43.696,-79.257,1
1875,43.697,-79.573,1
1876,43.697,-79.546,6
1877,43.697,-79.545,1
1878,43.697,-79.51,1
1879,43.697,-79.502,2
1880,43.697,-79.498,2
1881,43.697,-79.466,1
1882,43.697,-79.451,1
1883,43.697,-79.442,4
1884,43.697,-79.44,3
1885,43.697,-79.439,2
1886,43.697,-79.405,1
1887,43.697,-79.396,2
1888,43.697,-79.388,1
1889,43.697,-79.37,1
1890,43.697,-79.349,3
1891,43.697,-79.348,1
1892,43.697,-79.329,1
1893,43.697,-79.274,1
1894,43.697,-79.262,1
1895,43.697,-79.261,1
1896,43.697,-79.256,2
1897,43.698,-79.539,1
1898,43.698,-79.523,3
1899,43.698,-79.512,1
1900,43.698,-79.463,4
1901,43.698,-79.462,1
1902,43.698,-79.459,1
1903,43.698,-79.451,1
1904,43.698,-79.439,2
1905,43.698,-79.438,2
1906,43.698,-79.437,1
1907,43.698,-79.424,1
1908,43.698,-79.406,2
1909,43.698,-79.396,3
1910,43.698,-79.394,1
1911,43.698,-79.386,3
1912,43.698,-79.372,1
1913,43.698,-79.349,3
1914,43.698,-79.327,1
1915,43.698,-79.264,1
1916,43.699,-79.587,1
1917,43.699,-79.547,1
1918,43.699,-79.534,2
1919,43.699,-79.519,1
1920,43.699,-79.517,2
1921,43.699,-79.515,1
1922,43.699,-79.508,1
1923,43.699,-79.502,1
1924,43.699,-79.476,1
1925,43.699,-79.475,2
1926,43.699,-79.44,1
1927,43.699,-79.431,1
1928,43.699,-79.43,2
1929,43.699,-79.424,1
1930,43.699,-79.404,1
1931,43.699,-79.393,1
1932,43.699,-79.386,2
1933,43.699,-79.372,1
1934,43.699,-79.338,1
1935,43.699,-79.337,1
1936,43.699,-79.321,2
1937,43.699,-79.318,1
1938,43.699,-79.257,1
1939,43.7,-79.607,1
1940,43.7,-79.536,1
1941,43.7,-79.516,7
1942,43.7,-79.515,1
1943,43.7,-79.512,1
1944,43.7,-79.451,3
1945,43.7,-79.449,1
1946,43.7,-79.431,1
1947,43.7,-79.429,1
1948,43.7,-79.427,4
1949,43.7,-79.426,2
1950,43.7,-79.425,4
1951,43.7,-79.397,1
1952,43.7,-79.396,1
1953,43.7,-79.387,1
1954,43.7,-79.386,2
1955,43.7,-79.337,4
1956,43.7,-79.336,1
1957,43.7,-79.319,3
1958,43.7,-79.272,1
1959,43.7,-79.253,1
1960,43.701,-79.575,2
1961,43.701,-79.572,1
1962,43.701,-79.526,1
1963,43.701,-79.52,1
1964,43.701,-79.517,1
1965,43.701,-79.508,2
1966,43.701,-79.503,1
1967,43.701,-79.423,2
1968,43.701,-79.407,1
1969,43.701,-79.373,1
1970,43.701,-79.365,1
1971,43.701,-79.358,3
1972,43.701,-79.352,1
1973,43.701,-79.336,1
1974,43.701,-79.287,1
1975,43.701,-79.265,1
1976,43.701,-79.251,1
1977,43.702,-79.588,1
1978,43.702,-79.572,1
1979,43.702,-79.556,1
1980,43.702,-79.553,1
1981,43.702,-79.503,5
1982,43.702,-79.499,1
1983,43.702,-79.452,2
1984,43.702,-79.417,2
1985,43.702,-79.397,1
1986,43.702,-79.375,1
1987,43.702,-79.359,1
1988,43.702,-79.335,2
1989,43.702,-79.333,1
1990,43.702,-79.315,1
1991,43.702,-79.296,1
1992,43.702,-79.276,1
1993,43.702,-79.255,1
1994,43.702,-79.254,1
1995,43.703,-79.549,1
1996,43.703,-79.525,2
1997,43.703,-79.523,1
1998,43.703,-79.498,1
1999,43.703,-79.491,1
2000,43.703,-79.476,1
2001,43.703,-79.452,3
2002,43.703,-79.448,1
2003,43.703,-79.441,1
2004,43.703,-79.437,1
2005,43.703,-79.436,1
2006,43.703,-79.425,3
2007,43.703,-79.415,1
2008,43.703,-79.413,3
2009,43.703,-79.411,1
2010,43.703,-79.388,1
2011,43.703,-79.377,1
2012,43.703,-79.36,1
2013,43.703,-79.293,1
2014,43.703,-79.253,1
2015,43.703,-79.252,1
2016,43.703,-79.251,1
2017,43.704,-79.563,4
2018,43.704,-79.55,1
2019,43.704,-79.509,1
2020,43.704,-79.504,3
2021,43.704,-79.496,2
2022,43.704,-79.494,3
2023,43.704,-79.426,1
2024,43.704,-79.41,3
2025,43.704,-79.409,3
2026,43.704,-79.408,1
2027,43.704,-79.4,1
2028,43.704,-79.388,1
2029,43.704,-79.369,1
2030,43.704,-79.368,1
2031,43.704,-79.298,1
2032,43.704,-79.288,1
2033,43.705,-79.577,1
2034,43.705,-79.55,1
2035,43.705,-79.492,1
2036,43.705,-79.49,1
2037,43.705,-79.487,1
2038,43.705,-79.452,1
2039,43.705,-79.442,1
2040,43.705,-79.439,1
2041,43.705,-79.438,1
2042,43.705,-79.426,1
2043,43.705,-79.405,1
2044,43.705,-79.397,1
2045,43.705,-79.349,2
2046,43.705,-79.325,1
2047,43.705,-79.312,1
2048,43.705,-79.295,1
2049,43.705,-79.251,1
2050,43.706,-79.591,1
2051,43.706,-79.532,1
2052,43.706,-79.515,1
2053,43.706,-79.504,2
2054,43.706,-79.487,2
2055,43.706,-79.485,1
2056,43.706,-79.477,1
2057,43.706,-79.465,1
